Total_Viewers,Season,Game_ID,Game_Date,Away_Team,Home_Team,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Total_Fouls,Avg_Win.,Win._Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars,Num_Internationals,Active_Internationals,jumpshots_made,layups_made,dunks_made,tipins_made,MVP_points,SMA_points,ROY_points,MIP_points,DPOY_points,All_NBA_points,Home_Twit_Followers,Home_Twit_Favorites,Away_Twit_Followers,Away_Twit_Favorites
16160,2017-18,21700481,1514030400,MIL,CHA,True,False,161,57,1,4,5,95,0.538,52,0.455208333333333,0.222916666666667,False,0,False,2,1,6,4,26.12504575,14.6078835,4.81062375,1.00233775,75,0,0,7,0,355,9059197,20603,1559485,13522
5605,2017-18,21700486,1514034000,NOP,MIA,True,False,158,34,3,14,15,88,0.5597,39,0.515625,0.03125,False,0,False,3,3,5,4,25.6877255,14.717228,4.70258375,1.05663025,445,24,0,7,150,493,1273095,7823,4884535,20294
17068,2017-18,21700488,1514034000,OKC,UTA,True,False,160,36,4,12,14,85.5,0.5057,29,0.492897727272727,0.076704545454546,False,0,False,2,2,9,6,25.5033255,13.633946,5.253049,1.09917175,76,0,323,38,507,431,4246850,22035,17656558,14462
5054,2017-18,21700483,1514030400,ORL,WAS,True,False,173,40,24,17,27,99.5,0.5841,40,0.432291666666667,0.197916666666667,False,0,False,2,2,8,6,25.95247225,15.065496,4.481828,1.0509635,0,1,0,2,0,0,2665783,6719,559077,7238
19648,2017-18,21700491,1514039400,POR,LAL,True,False,180,34,5,0,3,99,0.4669,37,0.433333333333333,0.133333333333333,False,0,False,1,0,5,4,26.04218625,13.9625735,4.034749,1.4394495,207,4,3,44,1,432,2825645,12327,905074,38890
10052,2017-18,21700492,1514041200,SAS,SAC,True,False,174,22,13,8,9,91,0.5487,28,0.510752688172043,0.311827956989247,False,0,False,1,1,10,10,27.348144,13.42277175,3.9053665,1.16689075,6,0,0,5,0,236,2252906,24528,16117222,15736
89246,2017-18,21700494,1514188800,CLE,GSW,False,True,170,42,2,4,7,90.5,0.4639,37,0.757575757575758,0.060606060606061,False,0,False,6,5,7,6,26.9575495,14.351021,5.03727725,1.1156985,809,6,0,0,31,1099,22104088,5922,53460007,1229
44524,2017-18,21700496,1514206800,HOU,OKC,False,True,160,54,1,0,5,93,0.55055,40,0.675953079178886,0.26099706744868,False,0,False,3,3,6,5,25.290318,14.538821,5.0827975,1.0187465,1041,247,0,133,43,939,17656558,14462,13934049,4939
25110,2017-18,21700497,1514215800,MIN,LAL,False,True,176,34,1,3,17,96,0.56895,29,0.480449657869013,0.251221896383187,False,0,False,2,2,7,6,25.681451,14.694704,5.083576,1.44250725,5,4,3,45,3,180,1980013,6990,3449165,23756
47365,2017-18,21700495,1514197800,WAS,BOS,False,True,174,45,2,4,8,96,0.53125,40,0.647727272727273,0.204545454545455,False,0,False,4,4,9,9,26.34454,14.019471,4.0092775,1.057933,0,4,101,40,42,74,5375390,16358,2665783,6719
13188,2017-18,21700502,1514295000,BKN,SAS,False,False,173,33,6,11,12,95,0.5201,32,0.525735294117647,0.301470588235294,False,0,False,1,1,8,7,26.72411375,13.81140475,3.615497,1.1101775,6,0,0,55,0,236,16611448,15739,538705,14314
15693,2017-18,21700501,1514293200,CHI,MIL,False,False,186,49,3,0,9,104,0.50775,40,0.430443548387097,0.235887096774193,False,0,False,1,1,8,7,26.15124275,14.4573465,4.60764025,1.07253575,75,0,0,9,0,354,2052317,13796,774890,15629
11416,2017-18,21700498,1514289600,IND,DET,False,False,159,29,13,16,24,87.5,0.52685,36,0.569128787878788,0.013257575757576,False,0,False,2,2,5,4,26.52244425,14.652768,3.901394,1.102696,2,0,0,551,2,112,1364002,48087,894427,11073
7942,2017-18,21700504,1514296800,MEM,PHX,False,False,159,64,4,0,2,97,0.45975,57,0.322943722943723,0.03982683982684,False,0,False,0,0,4,4,24.966091,14.42798475,4.608003,1.34224975,0,0,0,5,0,0,1849257,29959,2764639,8371
7451,2017-18,21700500,1514291400,ORL,MIA,False,False,172,39,6,0,18,95.5,0.47465,40,0.41934046345811,0.191622103386809,False,0,False,1,1,7,6,25.671077,14.64580025,4.63130575,1.0913835,0,19,0,3,0,0,1344299,9719,652892,6825
6563,2017-18,21700505,1514302200,SAC,LAC,False,False,176,39,18,22,27,96,0.5422,32,0.375,0.0625,False,0,False,0,0,6,5,26.303916,13.6306565,5.034838,1.24959575,0,495,0,8,0,0,2006826,9424,2252906,24528
14768,2017-18,21700499,1514289600,TOR,DAL,False,False,183,48,4,8,5,95.5,0.4225,48,0.503320683111954,0.477229601518027,False,0,False,2,2,13,11,27.561119,13.0378625,4.15340725,0.98116425,32,66,1,16,0,168,4595785,8223,1751684,12224
5881,2017-18,21700503,1514296800,UTA,DEN,False,False,165,45,16,17,24,87,0.4652,43,0.49331550802139,0.10427807486631,False,0,False,0,0,12,9,25.75136475,14.625402,5.01222775,1.101873,0,62,323,34,466,81,884726,9808,4578523,22739
4081,2017-18,21700511,1514379600,BKN,NOP,False,False,180,33,23,16,15,101,0.59445,33,0.439393939393939,0.151515151515152,False,0,False,2,2,5,3,25.966917,14.913043,4.211494,0.94553625,445,5,0,56,150,493,4882999,20116,538705,14314
23644,2017-18,21700506,1514376000,BOS,CHA,False,False,165,42,16,1,11,91,0.48925,31,0.546683046683047,0.366093366093366,False,0,False,3,3,8,7,26.5823005,13.5807005,4.02974525,0.97002975,0,3,101,40,42,75,9055938,20243,5019086,12828
23747,2017-18,21700513,1514386800,CLE,SAC,False,False,153,43,7,5,14,88,0.5542,34,0.519607843137255,0.372549019607843,False,0,False,2,2,8,8,27.025277,14.37566375,4.36573725,1.07748675,738,6,0,0,0,501,2252906,24528,53460007,1229
9880,2017-18,21700507,1514376000,DAL,IND,False,False,157,25,1,3,4,90,0.5542,29,0.422268907563025,0.273109243697479,False,0,False,1,0,9,8,27.766905,13.48971,4.1321295,0.854014,2,1,1,505,1,105,649877,16883,4595785,8223
15584,2017-18,21700510,1514379600,DEN,MIN,False,False,181,61,13,6,3,91,0.56645,50,0.588235294117647,0.058823529411765,False,1,False,2,2,8,7,26.54870025,15.034779,4.86152275,1.22976725,5,62,0,31,3,208,3381012,23669,884726,9808
14746,2017-18,21700515,1514388600,MEM,LAL,False,False,164,72,7,0,10,92,0.4738,46,0.318933823529412,0.049632352941177,False,0,False,0,0,6,5,24.39695,14.99366025,4.74635825,1.3860525,0,4,3,48,0,0,2327604,7576,3053488,8951
14804,2017-18,21700509,1514379600,NYK,CHI,False,False,177,29,3,2,5,101,0.44685,32,0.424242424242424,0.181818181818182,False,0,False,1,1,9,8,27.00371225,13.529088,4.09502425,1.13083675,0,0,0,3,0,1,774890,15629,1348753,22636
22732,2017-18,21700512,1514379600,TOR,OKC,False,False,172,59,3,14,17,97,0.53435,55,0.638786764705882,0.159926470588235,False,0,False,4,4,9,8,25.74312375,14.1351985,4.59669125,1.207459,108,65,0,50,41,546,17656558,14462,1751684,12224
19664,2017-18,21700514,1514388600,UTA,GSW,False,False,178,44,1,21,25,104.5,0.5459,40,0.611344537815126,0.365546218487395,False,0,False,4,3,10,7,26.639775,13.3396925,5.4569055,1.070112,71,0,323,4,497,651,22104088,5922,4578523,22739
8842,2017-18,21700508,1514377800,WAS,ATL,False,False,175,55,2,2,14,96.5,0.4912,45,0.400623885918004,0.316399286987522,False,0,False,2,2,7,6,26.59138,14.316091,4.26654825,1.07843925,0,1,0,1,0,0,763465,11488,2665783,6719
45715,2017-18,21700517,1514466000,HOU,BOS,False,False,162,55,24,9,1,99,0.48125,45,0.759046052631579,0.044407894736842,False,0,False,3,3,10,8,25.7205315,14.28235,4.410097,0.95922075,965,250,101,139,44,635,5125010,12886,13872819,4411
12900,2017-18,21700518,1514466000,MIN,MIL,False,False,146,42,10,9,6,92.5,0.56115,32,0.579910714285714,0.097321428571429,False,0,False,3,3,7,6,26.27361975,14.814035,5.210522,1.19984825,80,0,0,8,3,534,2027046,12279,3367317,23653
16745,2017-18,21700519,1514467800,NYK,SAS,False,False,170,61,1,7,12,94,0.52605,44,0.592857142857143,0.185714285714286,False,0,False,2,2,11,10,26.96939525,13.534836,3.968612,1.2652455,6,0,0,6,0,237,16411249,15739,2074470,22759
9298,2017-18,21700522,1514550600,ATL,TOR,False,False,193,28,15,19,13,97,0.4915,37,0.480837789661319,0.432263814616756,False,0,False,2,2,11,9,26.42017725,14.1753475,4.1812615,1.1684395,32,65,0,17,0,168,1783986,12378,778761,11673
4848,2017-18,21700523,1514552400,BKN,MIA,False,False,168,56,20,35,24,99,0.4586,41,0.441176470588235,0.176470588235294,False,0,False,1,1,4,3,26.213078,13.9752685,4.07390275,1.033894,0,19,0,51,0,0,1344299,9719,537028,13008
6699,2017-18,21700527,1514559600,PHX,SAC,False,False,165,47,9,5,10,88,0.53565,42,0.35702614379085,0.008169934640523,False,0,False,0,0,6,6,26.486084,13.74913375,4.47311225,1.2751365,0,0,0,1,0,0,2252906,24528,1849257,29959
32933,2017-18,21700534,1514638800,CLE,UTA,True,False,163,47,5,7,3,96,0.5091,43,0.551190476190476,0.269047619047619,False,0,False,2,2,11,9,25.9924495,14.3461815,4.98855075,1.0731605,738,6,323,4,466,554,4578523,22739,53460007,1229
8904,2017-18,21700531,1514635200,MIA,ORL,True,False,169,33,16,6,6,90,0.5984,37,0.423809523809524,0.180952380952381,False,0,False,1,1,7,6,25.671077,14.64580025,4.63130575,1.0913835,0,19,0,3,0,0,710533,2596,1344299,9719
19809,2017-18,21700532,1514635200,NYK,NOP,True,False,178,48,11,1,2,99.5,0.47545,43,0.5,0.028571428571429,False,0,False,3,3,8,6,26.2121985,14.63647425,4.564609,1.10060425,445,5,0,7,150,494,4882999,20116,2074470,22759
16071,2017-18,21700536,1514642400,PHI,DEN,True,False,180,44,3,3,5,101,0.4847,37,0.492016806722689,0.101680672268908,False,0,False,1,1,11,8,26.01021525,14.67748425,4.6916825,1.04245725,4,63,481,33,171,358,884726,9808,2616311,9810
5735,2017-18,21700533,1514637000,POR,ATL,True,False,174,28,6,3,15,92,0.4964,34,0.39327731092437,0.272268907563025,False,0,False,1,1,5,4,27.33844975,13.3513415,3.63808725,1.18498875,207,0,0,1,1,432,778761,11673,2454819,32492
16760,2017-18,21700530,1514635200,SAS,DET,True,False,165,29,3,6,14,91,0.4463,24,0.626633986928105,0.13562091503268,False,0,False,2,2,8,8,26.7175015,13.7581045,3.6990305,1.2565495,6,0,0,51,1,243,1186009,40737,16611444,15739
19244,2017-18,21700539,1514716200,BKN,BOS,True,False,174,44,2,6,3,99,0.52535,41,0.557509157509158,0.372161172161172,False,0,False,2,2,8,7,26.34233625,13.79559025,3.6676655,0.987259,0,3,101,90,42,74,5375390,16358,538705,14314
4798,2017-18,21700542,1514721600,CHA,LAC,True,False,169,46,10,9,8,97,0.49285,42,0.406302521008403,0.069747899159664,False,0,False,1,1,4,2,25.91985,13.80439975,5.10704825,1.17565325,0,495,0,8,0,1,2006826,9424,9055938,20243
15693,2017-18,21700537,1514709000,CHI,WAS,True,False,183,39,4,6,4,98,0.52975,46,0.463492063492063,0.184126984126984,False,0,False,2,2,7,7,26.7606345,14.0295375,4.08352125,1.04644275,0,1,0,2,0,0,2665783,6719,774890,15629
19651,2017-18,21700541,1514721600,DAL,OKC,True,False,178,37,6,2,3,94,0.5702,38,0.43993993993994,0.231231231231231,False,0,False,2,2,8,7,27.14997125,12.835703,4.654635,0.94447475,76,1,1,34,41,378,17657627,13526,4595785,8223
2524,2017-18,21700543,1514721600,MEM,SAC,True,False,162,49,18,27,18,96.5,0.5571,42,0.324206349206349,0.037301587301587,False,0,False,0,0,6,6,26.220337,14.0726685,4.29744275,1.10333975,0,0,0,4,0,0,2252906,24528,2761294,2985
16230,2017-18,21700544,1514725200,PHI,PHX,True,False,165,68,14,3,13,101,0.55035,61,0.417760617760618,0.078764478764479,False,0,False,1,1,8,6,25.712107,13.77173375,4.7753805,1.2113945,4,1,481,4,171,330,1849257,29959,2616311,9810
17353,2017-18,21700548,1514811600,LAL,MIN,False,False,157,59,12,15,18,101.5,0.5185,49,0.467953667953668,0.307335907335907,False,0,False,2,2,7,6,25.681451,14.694704,5.083576,1.44250725,5,4,3,45,3,180,3449165,23756,2319490,7365
25818,2017-18,21700546,1514809800,MIL,TOR,False,False,184,61,4,4,4,98,0.5572,43,0.632352941176471,0.147058823529412,False,1,False,3,3,11,9,25.7160825,14.9059105,4.70486925,1.18024125,107,65,0,23,0,522,1751684,12224,2044214,14301
10250,2017-18,21700545,1514809800,ORL,BKN,False,False,178,48,1,1,3,94.5,0.44485,40,0.342717717717718,0.036786786786787,False,0,False,0,0,7,5,25.9502685,14.84161525,4.140216,0.9802895,0,0,0,52,0,0,538705,14314,710533,2596
14862,2017-18,21700547,1514811600,POR,CHI,False,False,212,41,1,4,4,97,0.4928,37,0.437698412698413,0.153174603174603,False,1,False,1,0,5,5,27.50770425,13.064788,3.45506025,1.15299225,207,0,0,2,1,432,774890,15629,913619,30929
10454,2017-18,21700551,1514901600,ATL,PHX,False,False,164,51,1,7,1,95,0.5116,44,0.323099415204678,0.090643274853801,False,0,False,0,0,6,5,25.9589605,14.0588935,4.525366,1.3033885,0,0,0,2,0,0,1647092,29364,763465,11488
5875,2017-18,21700552,1514905200,CHA,SAC,False,False,176,36,20,19,20,92,0.6074,33,0.347222222222222,0.027777777777778,False,0,False,1,1,6,5,27.356264,13.56756075,4.23476225,0.962284,0,0,0,0,0,1,2342511,24099,9055938,20243
63352,2017-18,21700549,1514894400,POR,CLE,False,False,173,56,3,4,17,97,0.56765,46,0.597222222222222,0.138888888888889,False,0,False,3,3,5,4,27.15052025,14.023428,3.78901875,1.197997,945,6,0,0,1,933,53460007,1229,2454819,32492
26410,2017-18,21700550,1514896200,SAS,NYK,False,False,169,52,3,14,9,91,0.44075,40,0.587837837837838,0.175675675675676,False,0,False,2,2,11,10,26.96939525,13.534836,3.968612,1.2652455,6,0,0,6,0,237,1925371,20411,16611444,15739
6013,2017-18,21700558,1514982600,DET,MIA,False,False,170,27,4,0,7,93,0.5711,30,0.549603174603175,0.043650793650794,False,0,False,2,2,4,4,26.20646575,13.92196825,4.15743625,1.180266,0,19,0,47,1,7,1344299,9719,1186009,40737
12188,2017-18,21700554,1514980800,HOU,ORL,False,False,180,46,14,23,18,103,0.4869,38,0.529323308270677,0.427067669172932,False,0,False,1,0,9,6,25.32846375,15.328375,4.8826475,0.95225125,965,247,0,101,2,561,710533,2596,8077840,4872
11213,2017-18,21700557,1514982600,MIN,BKN,False,False,152,41,5,2,1,91,0.5337,35,0.5049786628734,0.253200568990043,False,0,False,2,2,5,4,26.88080775,14.16234525,4.344791,1.10308125,5,0,0,51,3,180,514154,14775,3449165,23756
6301,2017-18,21700564,1514988000,NOP,UTA,False,False,166,29,3,9,10,98,0.5397,39,0.466216216216216,0.067567567567568,False,0,False,2,2,10,6,25.55811975,14.49492775,5.124177,0.99792325,445,5,323,10,616,546,4246850,22035,4882999,20116
9909,2017-18,21700556,1514980800,NYK,WAS,False,False,167,44,1,13,18,97.5,0.58275,41,0.527027027027027,0.081081081081081,False,0,False,3,3,8,7,26.73975475,14.1183955,4.27754,1.148542,0,1,0,1,0,1,2665783,6719,1348753,22636
20989,2017-18,21700565,1514993400,OKC,LAL,False,False,185,24,19,26,37,97,0.5751,27,0.423048048048048,0.234984984984985,False,0,False,2,2,6,4,24.712766,14.58442,5.079151,1.38621075,76,4,3,78,41,378,2296141,7221,17657627,13526
3584,2017-18,21700563,1514988000,PHX,DEN,False,False,174,50,6,13,23,100.5,0.59485,34,0.456196581196581,0.143162393162393,False,0,False,0,0,7,6,25.52994625,15.0102005,4.6999745,1.34510925,0,62,0,31,0,28,884726,9808,1647092,29364
6898,2017-18,21700560,1514984400,TOR,CHI,False,False,185,38,3,0,9,102.5,0.5515,40,0.532818532818533,0.362934362934363,False,0,False,2,2,11,10,26.58943175,13.888794,3.9982345,1.136443,32,65,0,18,0,168,774890,15629,1751684,12224
51488,2017-18,21700566,1515070800,GSW,HOU,False,False,176,42,1,3,10,100.5,0.5969,35,0.769736842105263,0.039473684210526,False,0,False,5,3,7,2,26.4267675,14.2445675,5.286654,0.98968675,1036,247,0,99,33,1159,8023549,4351,17411247,6060
4831,2017-18,21700576,1515164400,ATL,POR,False,False,163,39,6,14,21,96,0.5142,36,0.391891891891892,0.243243243243243,False,0,False,1,1,5,4,27.33844975,13.3513415,3.63808725,1.18498875,207,0,0,1,1,432,2454819,32492,763465,11488
17086,2017-18,21700577,1515166200,CHA,LAL,False,False,193,28,15,17,14,100,0.46845,36,0.337837837837838,0.081081081081081,False,0,False,1,1,6,4,25.532877,14.4885525,4.68367775,1.24499675,0,4,3,44,0,1,3141773,12558,9055938,20243
10941,2017-18,21700572,1515159000,CHI,DAL,False,False,170,48,4,8,3,102,0.63125,43,0.337719298245614,0.008771929824561,False,0,False,0,0,10,8,27.99627925,12.5892985,4.05617825,0.87345875,0,1,1,2,0,0,4595785,8223,774890,15629
18295,2017-18,21700569,1515153600,DET,PHI,False,False,169,32,30,36,36,92.5,0.4954,31,0.521021021021021,0.069069069069069,False,0,False,2,2,8,6,26.3357105,13.75175025,4.25848425,1.06214325,4,1,481,49,172,337,2667349,14735,1186009,40737
34924,2017-18,21700570,1515155400,MIN,BOS,False,False,170,41,3,4,7,89,0.42535,37,0.685741088180113,0.140712945590994,False,0,False,4,4,9,9,26.7308745,13.786852,4.4296435,1.16754025,5,3,101,41,45,254,5290778,16864,3449165,23756
19749,2017-18,21700568,1515153600,NYK,MIA,False,False,174,43,6,4,4,88.5,0.49345,45,0.507112375533428,0.066856330014225,False,1,False,2,2,7,6,26.4583595,13.69869975,4.42701775,1.188962,0,19,0,2,0,1,1344299,9719,2074470,22759
10812,2017-18,21700573,1515159000,PHX,SAS,False,False,170,36,7,8,14,103,0.4992,39,0.520833333333333,0.291666666666667,False,0,False,1,1,8,8,26.093898,13.778088,4.21592675,1.40580075,6,0,0,6,0,236,16125869,19557,1647092,29364
8088,2017-18,21700575,1515162600,WAS,MEM,False,False,170,60,8,15,2,98,0.45875,48,0.447368421052632,0.263157894736842,False,0,False,2,2,5,5,25.5985105,14.68518225,4.34918525,1.1173005,0,1,0,4,0,0,2547502,7427,2665783,6719
28871,2017-18,21700579,1515236400,BOS,BKN,True,False,189,37,2,3,2,96.5,0.38285,31,0.578320802005013,0.367167919799499,False,0,False,2,2,8,7,26.34233625,13.79559025,3.6676655,0.987259,0,3,101,90,42,74,513348,12528,5396702,16922
6543,2017-18,21700581,1515240000,CHI,IND,True,False,166,38,27,34,39,94,0.5414,34,0.42948717948718,0.141025641025641,False,0,False,1,1,7,5,26.79521775,14.3406415,3.97695675,1.00929275,2,0,0,507,1,105,894427,11073,774890,15629
34801,2017-18,21700582,1515240000,CLE,ORL,True,False,192,53,3,20,4,109.5,0.5756,54,0.482793522267207,0.350202429149798,False,0,False,2,2,9,7,25.85924575,15.4348285,4.63327075,1.078263,738,6,0,2,0,501,710533,2596,53460007,1229
7621,2017-18,21700585,1515250800,DEN,SAC,True,False,170,38,5,8,8,99,0.5204,39,0.438477951635846,0.228307254623044,False,0,False,0,0,9,8,26.78419225,14.65488425,4.38941425,1.10619925,0,62,0,30,0,28,1906761,34408,884726,9808
32851,2017-18,21700578,1515227400,GSW,LAC,True,False,185,67,9,27,16,108,0.46455,50,0.627165627165627,0.335412335412335,False,0,False,4,3,5,3,26.2361885,13.60601375,5.706378,1.2878075,71,495,0,8,31,598,1713621,9400,17499260,6424
15199,2017-18,21700580,1515240000,HOU,DET,True,False,165,38,1,11,7,93,0.54615,35,0.635135135135135,0.189189189189189,False,0,False,2,1,6,4,25.8638525,14.604543,4.408778,1.04113375,965,247,0,145,3,568,1186009,40737,8043917,4904
10282,2017-18,21700584,1515247200,NOP,MIN,True,False,168,49,21,27,18,94.5,0.5002,39,0.556756756756757,0.086486486486487,False,0,False,4,4,6,5,26.35545525,14.90430475,4.973472,1.1258175,450,5,0,7,153,673,3449165,23756,4882999,20116
15294,2017-18,21700590,1515335400,ATL,LAL,True,False,180,48,18,16,19,107,0.5756,41,0.276315789473684,0.026315789473684,False,0,False,0,0,8,5,25.3898195,14.624569,4.66372125,1.34719125,0,4,3,45,0,0,2799469,12911,763465,11488
19352,2017-18,21700587,1515326400,NYK,DAL,True,False,174,44,4,4,4,96.5,0.4565,43,0.393269230769231,0.136538461538462,False,0,False,1,1,11,9,27.9753995,12.6781565,4.250197,0.975558,0,1,1,1,0,1,4595785,8223,2074470,22759
20661,2017-18,21700588,1515330000,OKC,PHX,True,False,174,44,9,8,14,94,0.5257,36,0.464978111319575,0.198248905565979,False,0,False,2,2,4,4,25.281907,14.0187445,4.94079575,1.342408,76,0,0,35,41,378,1804176,29835,17657627,13526
17204,2017-18,21700589,1515333600,SAS,POR,True,False,173,36,5,0,1,94,0.56345,40,0.600657894736842,0.148684210526316,False,0,False,2,1,7,7,27.47338725,13.070536,3.328648,1.287401,213,0,0,5,1,668,913619,30929,15925670,19557
18788,2017-18,21700586,1515313800,UTA,MIA,True,False,165,40,2,1,1,90,0.52415,34,0.481443994601889,0.142375168690958,False,0,False,1,1,9,7,25.80428075,13.55715325,4.98658575,1.086281,0,19,323,5,466,53,1344299,9719,4578523,22739
8533,2017-18,21700598,1515425400,ATL,LAC,False,False,181,63,11,3,1,100,0.47395,51,0.351889338731444,0.190958164642375,False,0,False,0,0,6,4,25.7767925,13.94041625,5.08709175,1.27784775,0,495,0,9,0,0,1713620,9400,778761,11673
31656,2017-18,21700594,1515416400,CLE,MIN,False,False,184,33,27,35,28,94.5,0.54395,32,0.638211382113821,0.056910569105691,False,0,False,4,4,7,6,26.789785,14.7555585,4.83784575,1.20105475,743,6,0,1,3,681,3449165,23756,53460007,1229
23674,2017-18,21700597,1515425400,DEN,GSW,False,False,180,37,7,12,10,98,0.589,31,0.669230769230769,0.261538461538462,False,0,False,4,3,8,6,26.71646475,14.6302415,5.06095425,1.144411,71,62,0,30,31,626,17499260,6424,884726,9808
10295,2017-18,21700595,1515416400,DET,NOP,False,False,175,43,3,2,3,98.5,0.54075,36,0.526315789473684,0.052631578947369,False,0,False,3,3,5,3,25.96030475,14.85974275,4.2950275,1.09190825,445,5,0,52,151,500,4882999,20116,1253385,48000
15158,2017-18,21700591,1515412800,MIL,IND,False,False,153,47,26,23,13,95,0.55405,47,0.532726045883941,0.039811066126856,False,0,False,2,2,7,6,25.9218685,15.357758,4.6835915,1.053091,77,0,0,512,1,459,873575,8573,2063454,15818
12349,2017-18,21700596,1515423600,SAS,SAC,False,False,172,29,10,3,7,96,0.5433,26,0.500320924261874,0.316431322207959,False,0,False,1,1,10,10,27.348144,13.42277175,3.9053665,1.16689075,6,0,0,5,0,236,2093542,24069,15925670,19557
17122,2017-18,21700592,1515414600,TOR,BKN,False,False,202,51,1,7,1,103,0.46035,54,0.557172557172557,0.345114345114345,False,1,False,2,2,9,7,26.3232705,14.25422075,3.83913825,1.08347425,32,65,0,66,0,168,451430,14002,1751684,12224
18843,2017-18,21700599,1515501000,MIA,TOR,False,False,187,25,10,8,1,91,0.42525,35,0.650472334682861,0.172739541160594,False,0,False,3,2,9,8,26.044079,14.05840575,4.330228,1.19456825,32,84,0,17,0,168,948361,12020,1344299,9719
8623,2017-18,21700601,1515504600,ORL,DAL,False,False,162,44,5,7,15,90,0.5488,45,0.308536585365854,0.017073170731707,False,0,False,0,0,11,9,27.188117,13.625257,4.454485,0.8779795,0,1,1,2,0,0,4595785,8223,710533,2596
22783,2017-18,21700600,1515502800,POR,OKC,False,False,165,52,4,12,11,97,0.55525,37,0.544230769230769,0.011538461538462,False,0,False,3,2,3,3,26.66139625,13.3111925,4.053517,1.22400825,283,0,0,34,42,810,17657627,13526,913619,30929
19782,2017-18,21700602,1515511800,SAC,LAL,False,False,164,48,1,10,13,102,0.4746,42,0.32051282051282,0.025641025641026,False,0,False,0,0,8,5,25.916943,14.31480925,4.6114675,1.31893925,0,4,3,44,0,0,2768006,12556,2090583,24038
4657,2017-18,21700612,1515592800,ATL,DEN,False,False,175,38,8,4,13,96.5,0.5112,41,0.3875,0.275,False,0,False,0,0,9,7,26.25706875,14.964644,4.441668,1.13445125,0,62,0,31,0,28,884726,9808,778761,11673
19934,2017-18,21700607,1515587400,CHI,NYK,False,False,194,41,4,4,3,92,0.5439,39,0.408231707317073,0.133536585365854,False,2,False,1,1,9,8,27.00371225,13.529088,4.09502425,1.13083675,0,0,0,3,0,1,2074470,22759,774890,15629
3552,2017-18,21700606,1515587400,DET,BKN,False,False,167,27,22,29,34,98,0.5079,25,0.456730769230769,0.163461538461538,False,0,False,1,1,4,2,26.48565725,14.11778325,3.6663465,1.069172,0,0,0,96,1,7,451430,14002,1253385,48000
25244,2017-18,21700613,1515598200,LAC,GSW,False,False,172,54,4,7,19,102.5,0.5427,40,0.633208255159475,0.343339587242026,False,0,False,4,2,5,3,26.2361885,13.60601375,5.706378,1.2878075,71,495,0,8,31,598,20933917,5874,1713621,9400
12329,2017-18,21700604,1515585600,MIA,IND,False,False,167,50,11,6,8,99,0.55845,48,0.55,0.05,False,0,False,2,2,5,5,26.249865,14.51025325,4.30895025,1.067418,2,19,0,506,1,105,782443,2983,1344299,9719
19142,2017-18,21700611,1515589200,OKC,MIN,False,False,159,51,0,11,16,95.5,0.48715,44,0.577816492450639,0.082462253193961,False,0,False,4,4,5,5,26.300661,14.043323,5.102344,1.227066,81,0,0,35,44,558,3449165,23756,17657627,13526
14171,2017-18,21700608,1515589200,POR,HOU,False,False,183,57,10,9,9,102,0.52305,56,0.633974358974359,0.167948717948718,False,0,False,2,1,5,3,26.61973825,13.9169745,4.0383955,1.07198525,1172,247,0,99,3,993,8043917,4904,2454819,32492
11257,2017-18,21700605,1515585600,UTA,WAS,False,False,170,30,4,6,3,97.5,0.55845,34,0.4875,0.175,False,0,False,2,2,10,7,26.085676,13.976849,4.837108,1.045861,0,1,323,4,466,53,2665784,6719,4246850,22035
36959,2017-18,21700615,1515675600,CLE,TOR,False,False,195,43,25,28,34,98,0.5003,41,0.683974358974359,0.067948717948718,False,0,False,4,3,11,9,26.23224775,14.847434,4.332193,1.18144775,770,71,0,16,0,669,948361,12020,53460007,1229
13279,2017-18,21700616,1515682800,LAC,SAC,False,False,169,58,12,11,6,102.5,0.56525,44,0.4,0.15,False,0,False,0,0,6,4,26.303916,13.6306565,5.034838,1.24959575,0,495,0,8,0,0,2321115,22637,1713621,9400
7742,2017-18,21700621,1515760200,BKN,ATL,False,False,167,52,3,0,5,98.5,0.5329,49,0.317073170731707,0.097560975609756,False,0,False,0,0,6,3,26.58917625,14.09221025,3.92493625,1.00776525,0,0,0,51,0,0,164656,11398,538705,14314
45471,2017-18,21700619,1515758400,CLE,IND,False,False,171,31,14,2,2,95.5,0.49425,33,0.573170731707317,0.121951219512195,False,0,False,3,3,7,6,26.43803375,15.2992815,4.31091525,1.0542975,740,6,0,505,1,606,790120,8840,53460007,1229
32896,2017-18,21700622,1515762000,GSW,MIL,False,False,165,30,14,2,14,88.5,0.53475,33,0.667857142857143,0.235714285714286,False,0,False,5,4,7,4,26.44138425,14.4094975,5.4099535,1.114492,146,0,0,7,31,952,2063454,15818,22016075,5558
6608,2017-18,21700625,1515765600,MEM,DEN,False,False,147,46,4,7,9,85.5,0.4354,46,0.41859756097561,0.187195121951219,False,0,False,0,0,7,7,25.26419925,15.33373525,4.524305,1.1733125,0,62,0,34,0,28,826309,9295,2779483,8458
