,Unnamed: 0,Season,Game_ID,Game_Date,Away_Team,Home_Team,Total_Viewers,Home_Win,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Start_Time,Total_Fouls,Avg_Win%,Win%_Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars
1503,1504,2017-18,21700599,2018-01-09,MIA,TOR,18843,False,False,False,187.0,25.0,10.0,8.0,1.0,91.0,0.42525,07:30,35.0,0.6504723346828609,0.17273954116059376,False,0.0,False,3.0,2.0
1504,1505,2017-18,21700601,2018-01-09,ORL,DAL,8623,True,False,False,162.0,44.0,5.0,7.0,15.0,90.0,0.5488,08:30,45.0,0.30853658536585366,0.017073170731707332,False,0.0,False,0.0,0.0
1505,1506,2017-18,21700600,2018-01-09,POR,OKC,22783,False,False,False,165.0,52.0,4.0,12.0,11.0,97.0,0.55525,08:00,37.0,0.5442307692307693,0.011538461538461608,False,0.0,False,3.0,2.0
1506,1507,2017-18,21700602,2018-01-09,SAC,LAL,19782,True,False,False,164.0,48.0,1.0,10.0,13.0,102.0,0.4746,10:30,42.0,0.3205128205128205,0.025641025641025605,False,0.0,False,0.0,0.0
1507,1508,2017-18,21700612,2018-01-10,ATL,DEN,4657,False,False,False,175.0,38.0,8.0,4.0,13.0,96.5,0.5112,09:00,41.0,0.3875,0.275,False,0.0,False,0.0,0.0
1508,1509,2017-18,21700607,2018-01-10,CHI,NYK,19934,False,False,False,194.0,41.0,4.0,4.0,3.0,92.0,0.5439,07:30,39.0,0.40823170731707314,0.1335365853658536,False,2.0,False,1.0,1.0
1509,1510,2017-18,21700606,2018-01-10,DET,BKN,3552,False,False,False,167.0,27.0,22.0,29.0,34.0,98.0,0.5079,07:30,25.0,0.4567307692307692,0.16346153846153844,False,0.0,False,1.0,1.0
1510,1511,2017-18,21700613,2018-01-10,LAC,GSW,25244,False,False,False,172.0,54.0,4.0,7.0,19.0,102.5,0.5427,10:30,40.0,0.6332082551594747,0.3433395872420263,False,0.0,False,4.0,2.0
1511,1512,2017-18,21700604,2018-01-10,MIA,IND,12329,False,False,False,167.0,50.0,11.0,6.0,8.0,99.0,0.55845,07:00,48.0,0.55,0.04999999999999993,False,0.0,False,2.0,2.0
1512,1513,2017-18,21700611,2018-01-10,OKC,MIN,19142,True,False,False,159.0,51.0,0.0,11.0,16.0,95.5,0.48714999999999997,08:00,44.0,0.5778164924506388,0.0824622531939605,False,0.0,False,4.0,4.0
1513,1514,2017-18,21700608,2018-01-10,POR,HOU,14171,True,False,False,183.0,57.0,10.0,9.0,9.0,102.0,0.52305,08:00,56.0,0.6339743589743589,0.1679487179487179,False,0.0,False,2.0,1.0
1514,1515,2017-18,21700605,2018-01-10,UTA,WAS,11257,False,False,False,170.0,30.0,4.0,6.0,3.0,97.5,0.55845,07:00,34.0,0.4875,0.17499999999999993,False,0.0,False,2.0,2.0
1515,1516,2017-18,21700615,2018-01-11,CLE,TOR,36959,True,False,False,195.0,43.0,25.0,28.0,34.0,98.0,0.5003,08:00,41.0,0.683974358974359,0.06794871794871793,False,0.0,False,4.0,3.0
1516,1517,2017-18,21700616,2018-01-11,LAC,SAC,13279,False,False,False,169.0,58.0,12.0,11.0,6.0,102.5,0.56525,10:00,44.0,0.4,0.14999999999999997,False,0.0,False,0.0,0.0
1517,1518,2017-18,21700621,2018-01-12,BKN,ATL,7742,False,False,False,167.0,52.0,3.0,0.0,5.0,98.5,0.5328999999999999,07:30,49.0,0.3170731707317073,0.09756097560975607,False,0.0,False,0.0,0.0
1518,1519,2017-18,21700619,2018-01-12,CLE,IND,45471,True,False,False,171.0,31.0,14.0,2.0,2.0,95.5,0.49424999999999997,07:00,33.0,0.5731707317073171,0.12195121951219512,False,0.0,False,3.0,3.0
1519,1520,2017-18,21700622,2018-01-12,GSW,MIL,32896,False,False,False,165.0,30.0,14.0,2.0,14.0,88.5,0.5347500000000001,08:00,33.0,0.6678571428571429,0.23571428571428565,False,0.0,False,5.0,4.0
1520,1521,2017-18,21700625,2018-01-12,MEM,DEN,6608,True,False,False,147.0,46.0,4.0,7.0,9.0,85.5,0.4354,09:00,46.0,0.41859756097560974,0.1871951219512195,False,0.0,False,0.0,0.0
1521,1522,2017-18,21700624,2018-01-12,POR,NOP,8017,True,False,False,183.0,37.0,0.0,2.0,6.0,98.5,0.54825,08:00,38.0,0.5182926829268293,0.03658536585365857,False,0.0,False,3.0,3.0
1522,1523,2017-18,21700630,2018-01-13,BKN,WAS,15475,True,True,False,192.0,43.0,20.0,9.0,6.0,98.5,0.5166,07:00,41.0,0.47619047619047616,0.19047619047619047,False,1.0,False,2.0,2.0
1523,1524,2017-18,21700633,2018-01-13,DEN,SAS,13381,True,True,False,161.0,35.0,12.0,13.0,32.0,94.0,0.5035,08:30,33.0,0.5874861572535992,0.12735326688815063,False,0.0,False,1.0,1.0
1524,1525,2017-18,21700632,2018-01-13,DET,CHI,15926,True,True,False,179.0,23.0,1.0,3.0,2.0,97.0,0.5457000000000001,08:00,22.0,0.4535714285714286,0.1928571428571429,False,0.0,False,1.0,1.0
1525,1526,2017-18,21700627,2018-01-13,LAL,DAL,26523,False,True,False,185.0,46.0,6.0,3.0,6.0,94.0,0.4668,02:00,48.0,0.345150311968236,0.007373794668179223,False,1.0,False,0.0,0.0
1526,1527,2017-18,21700629,2018-01-13,OKC,CHA,22022,False,True,False,180.0,43.0,4.0,3.0,10.0,95.0,0.44755,05:00,37.0,0.46190476190476193,0.12380952380952381,False,0.0,False,3.0,3.0
1527,1528,2017-18,21700628,2018-01-13,SAC,LAC,10653,True,True,False,167.0,48.0,19.0,23.0,21.0,100.5,0.58765,03:30,46.0,0.4024390243902439,0.17073170731707316,False,0.0,False,0.0,0.0
1528,1529,2017-18,21700636,2018-01-14,IND,PHX,10484,False,True,False,173.0,38.0,20.0,30.0,23.0,91.0,0.53635,08:00,38.0,0.4479512735326689,0.1517165005537099,False,0.0,False,1.0,1.0
1529,1530,2017-18,21700637,2018-01-14,POR,MIN,14441,True,True,False,159.0,50.0,14.0,17.0,17.0,95.0,0.5723,09:00,44.0,0.5800865800865801,0.11255411255411252,False,0.0,False,3.0,3.0
1530,1531,2017-18,21700638,2018-01-15,CHA,DET,10114,False,False,False,170.0,44.0,6.0,4.0,11.0,103.0,0.5735,12:30,35.0,0.4634146341463415,0.14634146341463417,False,0.0,False,2.0,2.0
1531,1532,2017-18,21700648,2018-01-15,HOU,LAC,18875,True,False,False,173.0,36.0,3.0,8.0,11.0,99.0,0.54685,10:30,38.0,0.6158536585365854,0.23170731707317072,False,0.0,False,1.0,1.0
1532,1533,2017-18,21700647,2018-01-15,IND,UTA,5066,False,False,False,158.0,32.0,11.0,20.0,15.0,89.0,0.5617,09:00,30.0,0.46982281284606864,0.13012181616832774,False,0.0,False,1.0,1.0
1533,1534,2017-18,21700645,2018-01-15,LAL,MEM,21180,True,False,False,178.0,65.0,10.0,20.0,9.0,107.5,0.51575,05:30,49.0,0.33710801393728224,0.04006968641114983,False,0.0,False,0.0,0.0
1534,1535,2017-18,21700640,2018-01-15,MIL,WAS,16517,False,False,False,157.0,60.0,2.0,6.0,9.0,97.0,0.4895,02:00,47.0,0.5526024363233666,0.0575858250276855,False,0.0,False,3.0,3.0
1535,1536,2017-18,21700642,2018-01-15,NYK,BKN,11839,False,False,False,169.0,73.0,10.0,2.0,15.0,99.0,0.49905,03:00,47.0,0.4069767441860465,0.06976744186046513,False,0.0,False,1.0,1.0
1536,1537,2017-18,21700643,2018-01-15,SAC,OKC,14564,True,False,False,169.0,54.0,6.0,9.0,7.0,99.0,0.45535000000000003,03:00,47.0,0.422203765227021,0.22535991140642297,False,0.0,False,2.0,2.0
1537,1538,2017-18,21700641,2018-01-15,SAS,ATL,15963,True,False,False,173.0,34.0,4.0,1.0,3.0,93.5,0.49434999999999996,03:00,36.0,0.4604978354978355,0.39718614718614714,False,0.0,False,1.0,1.0
1538,1539,2017-18,21700639,2018-01-15,TOR,PHI,23366,True,False,False,176.0,68.0,10.0,18.0,6.0,107.0,0.48915000000000003,01:00,59.0,0.5972482801751094,0.2201375859912445,False,0.0,False,3.0,3.0
1539,1540,2017-18,21700651,2018-01-16,DAL,DEN,8562,True,False,False,164.0,48.0,13.0,17.0,3.0,98.0,0.52505,09:00,47.0,0.4262684989429175,0.17071881606765332,False,0.0,False,0.0,0.0
1540,1541,2017-18,21700649,2018-01-16,MIN,ORL,15543,True,False,False,188.0,29.0,1.0,2.0,6.0,95.5,0.49005,07:00,36.0,0.46175710594315245,0.365374677002584,False,0.0,False,2.0,2.0
1541,1542,2017-18,21700652,2018-01-16,PHX,POR,7322,True,False,False,180.0,32.0,15.0,20.0,7.0,95.0,0.55225,10:00,31.0,0.4376321353065539,0.14799154334038056,False,0.0,False,1.0,1.0
1542,1543,2017-18,21700662,2018-01-17,DEN,LAC,11399,True,False,False,184.0,49.0,9.0,1.0,5.0,102.0,0.488,10:30,41.0,0.5171775898520085,0.0110993657505285,False,0.0,False,0.0,0.0
1543,1544,2017-18,21700657,2018-01-17,GSW,CHI,35394,False,False,False,190.0,38.0,3.0,17.0,7.0,104.0,0.5245500000000001,08:00,35.0,0.5931818181818183,0.4136363636363637,False,0.0,False,4.0,3.0
1544,1545,2017-18,21700660,2018-01-17,LAL,OKC,17028,True,False,False,176.0,16.0,6.0,21.0,24.0,92.5,0.53915,08:00,29.0,0.4471458773784355,0.19661733615221982,False,0.0,False,2.0,2.0
1545,1546,2017-18,21700654,2018-01-17,NOP,ATL,11115,True,False,False,169.0,32.0,15.0,1.0,1.0,91.0,0.48595,07:30,42.0,0.40697674418604646,0.25581395348837205,False,0.0,False,2.0,2.0
1546,1547,2017-18,21700658,2018-01-17,NYK,MEM,6940,True,False,False,173.0,40.0,8.0,15.0,6.0,91.0,0.48749999999999993,08:00,34.0,0.3939393939393939,0.12121212121212122,False,0.0,False,1.0,1.0
1547,1548,2017-18,21700661,2018-01-17,UTA,SAC,6719,False,False,False,153.0,40.0,10.0,15.0,15.0,90.5,0.63005,10:00,41.0,0.34883720930232553,0.09302325581395349,False,0.0,False,0.0,0.0
1548,1549,2017-18,21700653,2018-01-17,WAS,CHA,12533,True,False,False,180.0,49.0,16.0,23.0,24.0,101.0,0.5667,07:00,41.0,0.4864718614718615,0.16341991341991347,False,0.0,False,3.0,3.0
1549,1550,2017-18,21700666,2018-01-18,IND,POR,8200,True,False,False,185.0,29.0,5.0,0.0,14.0,93.0,0.44045,10:00,27.0,0.5340909090909091,0.022727272727272707,False,0.0,False,2.0,2.0
1550,1551,2017-18,21700665,2018-01-18,MIN,HOU,20571,True,False,False,169.0,38.0,13.0,19.0,18.0,91.0,0.5462,09:30,31.0,0.672360248447205,0.08385093167701863,False,0.0,False,3.0,3.0
1551,1552,2017-18,21700664,2018-01-18,ORL,CLE,34007,True,False,False,173.0,48.0,20.0,4.0,1.0,99.0,0.5001,07:00,43.0,0.4500528541226215,0.30919661733615217,False,0.0,False,2.0,2.0
1552,1553,2017-18,21700663,2018-01-18,PHI,BOS,28605,False,False,False,147.0,34.0,7.0,18.0,9.0,95.5,0.47975,07:00,40.0,0.6277777777777778,0.25555555555555554,False,0.0,False,3.0,2.0
1553,1554,2017-18,21700673,2018-01-19,IND,LAL,17332,True,False,False,177.0,27.0,8.0,8.0,13.0,95.0,0.49905,10:30,35.0,0.43712121212121213,0.19242424242424244,False,0.0,False,1.0,1.0
1554,1555,2017-18,21700668,2018-01-19,MIA,BKN,15259,True,False,False,160.0,51.0,10.0,2.0,6.0,91.0,0.49560000000000004,07:30,40.0,0.4732323232323232,0.23535353535353537,False,0.0,False,1.0,1.0
1555,1556,2017-18,21700672,2018-01-19,NYK,UTA,13537,False,False,False,180.0,53.0,6.0,7.0,2.0,102.0,0.5391,10:30,46.0,0.4267676767676768,0.035353535353535304,False,0.0,False,1.0,1.0
1556,1557,2017-18,21700667,2018-01-19,SAS,TOR,26477,True,False,False,176.0,34.0,7.0,3.0,3.0,93.0,0.4105,07:00,32.0,0.6749241658240648,0.04550050556117291,False,0.0,False,3.0,3.0
1557,1558,2017-18,21700669,2018-01-19,WAS,DET,11190,False,False,False,162.0,53.0,0.0,17.0,10.0,95.0,0.58005,08:00,42.0,0.5335917312661499,0.043927648578811374,False,0.0,False,3.0,3.0
1558,1559,2017-18,21700675,2018-01-20,CHI,ATL,14407,False,True,False,172.0,44.0,17.0,14.0,16.0,102.0,0.51385,05:00,44.0,0.3366161616161616,0.0823232323232323,False,0.0,False,0.0,0.0
1559,1560,2017-18,21700682,2018-01-20,DAL,POR,6397,True,True,False,169.0,38.0,17.0,12.0,9.0,91.0,0.573,10:00,44.0,0.43333333333333335,0.2,False,0.0,False,1.0,1.0
1560,1561,2017-18,21700681,2018-01-20,LAC,UTA,6759,True,True,False,164.0,70.0,17.0,17.0,12.0,104.0,0.5609999999999999,09:00,53.0,0.46136363636363636,0.12272727272727268,False,0.0,False,0.0,0.0
1561,1562,2017-18,21700677,2018-01-20,MEM,NOP,8944,True,True,False,160.0,48.0,15.0,2.0,7.0,93.5,0.5438000000000001,07:00,44.0,0.4431818181818182,0.15909090909090906,False,0.0,False,2.0,2.0
1562,1563,2017-18,21700676,2018-01-20,MIA,CHA,10648,False,True,False,177.0,33.0,9.0,10.0,1.0,96.5,0.5317,07:00,29.0,0.49819121447028425,0.159173126614987,False,0.0,False,2.0,2.0
1563,1564,2017-18,21700674,2018-01-20,OKC,CLE,50393,False,True,False,189.0,55.0,16.0,20.0,24.0,109.0,0.6114999999999999,03:30,41.0,0.5845959595959596,0.058080808080808066,False,0.0,False,4.0,4.0
1564,1565,2017-18,21700680,2018-01-20,TOR,MIN,15249,True,True,False,164.0,63.0,8.0,4.0,6.0,94.0,0.52725,09:00,50.0,0.6607833655705997,0.0875241779497099,False,0.0,False,4.0,4.0
1565,1566,2017-18,21700686,2018-01-21,IND,SAS,14475,False,True,False,165.0,29.0,3.0,12.0,8.0,93.0,0.4758,07:00,29.0,0.580018501387604,0.11655874190564297,False,0.0,False,2.0,2.0
1566,1567,2017-18,21700683,2018-01-21,ORL,BOS,20609,False,True,False,177.0,30.0,1.0,19.0,8.0,92.0,0.49119999999999997,01:00,37.0,0.5140096618357488,0.4502415458937198,False,0.0,False,2.0,2.0
1567,1568,2017-18,21700692,2018-01-22,CHI,NOP,16551,True,False,False,205.0,60.0,6.0,0.0,4.0,99.5,0.5096499999999999,08:00,60.0,0.4623188405797102,0.14202898550724635,False,2.0,False,2.0,2.0
1568,1569,2017-18,21700689,2018-01-22,MIA,HOU,16893,True,False,False,163.0,27.0,4.0,3.0,9.0,92.0,0.52765,08:00,33.0,0.657114624505929,0.1403162055335968,False,0.0,False,2.0,2.0
1569,1570,2017-18,21700695,2018-01-22,MIN,LAC,13075,False,False,False,175.0,61.0,4.0,2.0,8.0,102.0,0.5620499999999999,10:30,49.0,0.5680555555555555,0.11388888888888893,False,0.0,False,2.0,2.0
1570,1571,2017-18,21700694,2018-01-22,POR,DEN,8196,True,False,False,168.0,59.0,4.0,2.0,3.0,94.5,0.47025,09:00,42.0,0.5217391304347826,0.04347826086956519,False,0.0,False,1.0,1.0
1571,1572,2017-18,21700688,2018-01-22,UTA,ATL,6629,True,False,False,159.0,40.0,1.0,11.0,14.0,95.0,0.50735,07:30,39.0,0.3509661835748792,0.1241545893719807,False,0.0,False,0.0,0.0
1572,1573,2017-18,21700697,2018-01-23,BKN,OKC,26257,True,False,False,173.0,57.0,12.0,11.0,1.0,93.5,0.5162,08:00,43.0,0.47409805735430155,0.18223866790009247,False,0.0,False,2.0,2.0
1573,1574,2017-18,21700700,2018-01-23,BOS,LAL,33285,True,False,False,181.0,46.0,8.0,2.0,1.0,97.0,0.514,10:30,41.0,0.5464847363552267,0.35383903792784466,False,0.0,False,2.0,2.0
1574,1575,2017-18,21700698,2018-01-23,CLE,SAS,40666,True,False,False,166.0,47.0,8.0,8.0,12.0,95.5,0.5352,08:00,33.0,0.6125,0.025000000000000022,False,0.0,False,3.0,3.0
1575,1576,2017-18,21700709,2018-01-24,BOS,LAC,18749,False,False,False,172.0,61.0,7.0,14.0,11.0,101.0,0.48465,10:30,43.0,0.6041666666666667,0.20833333333333337,False,0.0,False,2.0,2.0
1576,1577,2017-18,21700704,2018-01-24,CHI,PHI,14266,True,False,False,175.0,42.0,14.0,18.0,14.0,99.0,0.5294,07:00,35.0,0.44730331519049976,0.1286491835724889,False,0.0,False,1.0,1.0
1577,1578,2017-18,21700708,2018-01-24,MIN,POR,11179,True,False,False,166.0,43.0,0.0,13.0,9.0,94.0,0.6119,10:00,30.0,0.5822839774207555,0.10073816760746857,False,0.0,False,3.0,3.0
1578,1579,2017-18,21700701,2018-01-24,NOP,CHA,12335,False,False,False,172.0,49.0,3.0,3.0,5.0,100.0,0.4794,07:00,42.0,0.48285024154589373,0.12125603864734297,False,0.0,False,3.0,3.0
1579,1580,2017-18,21700703,2018-01-24,PHX,IND,3479,True,False,False,164.0,54.0,19.0,34.0,15.0,99.0,0.5445,07:00,50.0,0.44680851063829785,0.17021276595744678,False,0.0,False,1.0,1.0
1580,1581,2017-18,21700707,2018-01-24,SAS,MEM,8053,False,False,False,165.0,39.0,11.0,13.0,23.0,94.5,0.4851,08:00,44.0,0.501109139307897,0.2630878438331855,False,0.0,False,1.0,1.0
1581,1582,2017-18,21700705,2018-01-24,TOR,ATL,5482,False,False,False,183.0,42.0,18.0,20.0,15.0,103.0,0.4739,07:30,43.0,0.4966183574879227,0.38454106280193234,False,0.0,False,2.0,2.0
1582,1583,2017-18,21700702,2018-01-24,UTA,DET,9587,False,False,False,193.0,34.0,6.0,1.0,3.0,95.5,0.43785,07:00,31.0,0.4465721040189125,0.08463356973995273,False,1.0,False,1.0,1.0
1583,1584,2017-18,21700713,2018-01-25,MIN,GSW,29072,True,False,False,190.0,33.0,12.0,13.0,13.0,100.0,0.5711999999999999,10:30,32.0,0.7058333333333333,0.17166666666666663,False,0.0,False,6.0,6.0
1584,1585,2017-18,21700712,2018-01-25,NYK,DEN,8625,True,False,False,162.0,48.0,13.0,7.0,12.0,99.0,0.64255,09:00,40.0,0.4740691489361702,0.07313829787234039,False,0.0,False,1.0,1.0
1585,1586,2017-18,21700710,2018-01-25,SAC,MIA,14335,False,False,False,163.0,32.0,0.0,1.0,1.0,95.0,0.4756,07:30,40.0,0.43617021276595747,0.27659574468085113,False,0.0,False,1.0,1.0
1586,1587,2017-18,21700711,2018-01-25,WAS,OKC,26031,True,False,False,173.0,45.0,14.0,8.0,9.0,98.5,0.5751999999999999,08:00,40.0,0.5638297872340425,0.021276595744680882,False,0.0,False,4.0,4.0
1587,1588,2017-18,21700714,2018-01-26,ATL,CHA,9409,True,False,False,167.0,57.0,9.0,4.0,11.0,100.5,0.54585,07:00,51.0,0.35545790934320076,0.11517113783533767,False,0.0,False,1.0,1.0
1588,1589,2017-18,21700719,2018-01-26,BKN,MIL,4899,True,False,False,172.0,40.0,23.0,9.0,25.0,97.5,0.50305,08:00,36.0,0.4483695652173913,0.1467391304347826,False,0.0,False,1.0,1.0
1589,1590,2017-18,21700720,2018-01-26,HOU,NOP,25419,True,False,False,160.0,56.0,13.0,10.0,2.0,101.0,0.5710999999999999,08:00,49.0,0.6461609620721553,0.1859389454209065,False,0.0,False,3.0,3.0
1590,1591,2017-18,21700715,2018-01-26,IND,CLE,34111,True,False,False,173.0,24.0,13.0,17.0,7.0,100.5,0.5921000000000001,07:30,26.0,0.5643115942028986,0.04528985507246386,False,0.0,False,3.0,3.0
1591,1592,2017-18,21700718,2018-01-26,LAC,MEM,3627,False,False,False,161.0,47.0,8.0,7.0,9.0,98.0,0.5404500000000001,08:00,44.0,0.425531914893617,0.12765957446808507,False,0.0,False,0.0,0.0
1592,1593,2017-18,21700717,2018-01-26,LAL,CHI,18457,False,False,False,184.0,52.0,5.0,12.0,5.0,98.5,0.47285,08:00,48.0,0.37898936170212766,0.007978723404255317,False,0.0,False,0.0,0.0
1593,1594,2017-18,21700723,2018-01-26,NYK,PHX,7939,False,False,False,179.0,35.0,4.0,14.0,22.0,98.0,0.47245000000000004,09:00,44.0,0.3913690476190476,0.07440476190476186,False,0.0,False,1.0,1.0
1594,1595,2017-18,21700722,2018-01-26,PHI,SAS,15530,False,False,False,154.0,36.0,19.0,20.0,19.0,85.0,0.479,08:30,34.0,0.5813636363636363,0.1172727272727273,False,0.0,False,2.0,2.0
1595,1596,2017-18,21700721,2018-01-26,POR,DAL,3697,False,False,False,168.0,40.0,8.0,7.0,14.0,92.0,0.5032000000000001,08:30,36.0,0.4375,0.20833333333333331,False,0.0,False,1.0,1.0
1596,1597,2017-18,21700729,2018-01-27,BKN,MIN,6498,True,True,False,177.0,41.0,12.0,13.0,14.0,92.5,0.49075,09:00,31.0,0.4875950380152061,0.2404961984793917,False,0.0,False,2.0,2.0
1597,1598,2017-18,21700728,2018-01-27,BOS,GSW,56477,True,True,False,169.0,50.0,4.0,7.0,4.0,96.0,0.51475,08:30,40.0,0.7551020408163265,0.08163265306122447,False,0.0,False,6.0,6.0
1598,1599,2017-18,21700727,2018-01-27,CHA,MIA,11572,True,True,False,169.0,53.0,6.0,7.0,4.0,92.5,0.43455,07:30,39.0,0.4940159574468085,0.13696808510638298,False,0.0,False,2.0,2.0
1599,1600,2017-18,21700730,2018-01-27,DAL,DEN,8022,True,True,False,166.0,34.0,8.0,8.0,2.0,92.0,0.47925,09:00,36.0,0.4236819727891157,0.19430272108843544,False,0.0,False,0.0,0.0
1600,1601,2017-18,21700724,2018-01-27,OKC,DET,25479,False,True,False,177.0,47.0,12.0,17.0,13.0,96.0,0.5474,07:00,40.0,0.5307971014492754,0.10507246376811596,False,0.0,False,3.0,3.0
1601,1602,2017-18,21700725,2018-01-27,ORL,IND,12632,True,True,False,164.0,51.0,17.0,8.0,2.0,94.0,0.5831999999999999,07:00,42.0,0.41424229266174556,0.23273990447242732,False,0.0,False,1.0,1.0
1602,1603,2017-18,21700726,2018-01-27,WAS,ATL,5904,False,True,False,174.0,35.0,16.0,21.0,25.0,94.0,0.5884,07:30,36.0,0.41666666666666663,0.24999999999999994,False,0.0,False,2.0,1.0
1603,1604,2017-18,21700734,2018-01-28,DET,CLE,26782,True,True,False,178.0,39.0,3.0,3.0,17.0,97.5,0.54555,06:00,37.0,0.5319148936170213,0.12765957446808507,False,0.0,False,3.0,3.0
1604,1605,2017-18,21700733,2018-01-28,LAC,NOP,13199,False,True,False,181.0,43.0,11.0,3.0,9.0,103.0,0.5078,04:00,39.0,0.53125,0.0625,False,0.0,False,2.0,2.0
1605,1606,2017-18,21700735,2018-01-28,LAL,TOR,12437,True,True,False,184.0,58.0,10.0,14.0,12.0,103.5,0.52175,06:00,44.0,0.5383421985815603,0.2850177304964539,False,0.0,False,2.0,2.0
1606,1607,2017-18,21700732,2018-01-28,PHX,HOU,16267,True,True,False,157.0,75.0,7.0,15.0,11.0,99.0,0.49570000000000003,03:30,50.0,0.5351715154146766,0.3764654798089449,False,0.0,False,1.0,1.0
1607,1608,2017-18,21700743,2018-01-29,BOS,DEN,19665,False,False,False,184.0,31.0,11.0,2.0,1.0,93.0,0.53565,09:00,33.0,0.6153061224489795,0.16938775510204074,False,0.0,False,2.0,2.0
1608,1609,2017-18,21700738,2018-01-29,CHA,IND,10843,True,False,False,166.0,31.0,1.0,3.0,9.0,93.0,0.53915,07:00,33.0,0.4783333333333334,0.12333333333333335,False,0.0,False,2.0,2.0
1609,1610,2017-18,21700742,2018-01-29,MIA,DAL,6939,False,False,False,161.0,35.0,5.0,14.0,7.0,88.0,0.48175,08:30,41.0,0.44571428571428573,0.2514285714285714,False,0.0,False,1.0,1.0
1610,1611,2017-18,21700739,2018-01-29,MIN,ATL,11911,True,False,False,162.0,34.0,3.0,3.0,5.0,96.0,0.5439499999999999,07:30,36.0,0.45054945054945056,0.3296703296703297,False,0.0,False,2.0,2.0
1611,1612,2017-18,21700741,2018-01-29,PHI,MIL,16667,True,False,False,162.0,45.0,2.0,8.0,12.0,91.0,0.49749999999999994,08:00,36.0,0.5317028985507246,0.019927536231884035,False,0.0,False,2.0,1.0
1612,1613,2017-18,21700740,2018-01-29,PHX,MEM,2839,True,False,False,165.0,54.0,17.0,16.0,11.0,97.5,0.5692999999999999,08:00,47.0,0.34708333333333335,0.01416666666666666,False,0.0,False,0.0,0.0
1613,1614,2017-18,21700745,2018-01-30,BKN,NYK,7417,True,False,False,175.0,41.0,20.0,17.0,16.0,97.0,0.49105,07:30,34.0,0.4,0.08000000000000002,False,0.0,False,1.0,1.0
1614,1615,2017-18,21700747,2018-01-30,CLE,DET,36387,True,False,False,177.0,60.0,4.0,5.0,11.0,104.0,0.5525500000000001,08:00,49.0,0.53125,0.14583333333333331,False,0.0,False,3.0,3.0
1615,1616,2017-18,21700746,2018-01-30,MIN,TOR,12814,True,False,False,166.0,50.0,6.0,2.0,5.0,90.0,0.53025,07:30,37.0,0.6456367924528301,0.08372641509433965,False,0.0,False,4.0,4.0
1616,1617,2017-18,21700748,2018-01-30,ORL,HOU,11565,True,False,False,160.0,38.0,1.0,2.0,7.0,90.5,0.59365,08:00,37.0,0.5104166666666666,0.43749999999999994,False,0.0,False,1.0,1.0
1617,1618,2017-18,21700752,2018-01-30,POR,LAC,9651,False,False,False,183.0,48.0,5.0,19.0,8.0,98.5,0.4404,10:30,38.0,0.5306122448979591,0.04081632653061218,False,0.0,False,1.0,1.0
1618,1619,2017-18,21700749,2018-01-30,SAC,NOP,2754,False,False,False,174.0,36.0,1.0,5.0,11.0,99.5,0.54535,08:00,39.0,0.42857142857142855,0.2448979591836734,False,0.0,False,2.0,1.0
1619,1620,2017-18,21700760,2018-01-31,DAL,PHX,6106,True,False,False,171.0,41.0,11.0,20.0,14.0,95.0,0.48435,10:30,47.0,0.32352941176470584,0.019607843137254888,False,0.0,False,0.0,0.0
1620,1621,2017-18,21700754,2018-01-31,LAL,ORL,11049,True,False,False,164.0,59.0,7.0,20.0,22.0,101.0,0.5741499999999999,07:00,41.0,0.336734693877551,0.10204081632653061,False,0.0,False,0.0,0.0
1621,1622,2017-18,21700753,2018-01-31,MEM,IND,8286,True,False,False,152.0,46.0,2.0,9.0,4.0,88.0,0.5744,07:00,37.0,0.45818327330932374,0.18167266906762708,False,0.0,False,1.0,1.0
1622,1623,2017-18,21700757,2018-01-31,MIA,CLE,32065,True,False,False,163.0,63.0,2.0,0.0,2.0,104.5,0.41964999999999997,07:30,45.0,0.5859183673469388,0.011836734693877582,False,0.0,False,3.0,2.0
1623,1624,2017-18,21700758,2018-01-31,NYK,BOS,15087,True,False,False,170.0,41.0,5.0,16.0,30.0,96.5,0.44365,08:00,39.0,0.5784313725490197,0.25490196078431376,False,0.0,False,3.0,2.0
1624,1625,2017-18,21700764,2018-02-01,HOU,SAS,24878,False,False,False,166.0,34.0,16.0,12.0,11.0,92.0,0.49395,08:00,28.0,0.6881016557566423,0.09318444358875633,False,0.0,False,2.0,2.0
1625,1626,2017-18,21700761,2018-02-01,MEM,DET,23452,True,False,False,172.0,51.0,0.0,6.0,2.0,98.0,0.48245000000000005,07:00,43.0,0.4146938775510204,0.10938775510204085,False,0.0,False,1.0,1.0
1626,1627,2017-18,21700765,2018-02-01,OKC,DEN,22271,True,False,False,195.0,34.0,15.0,15.0,3.0,101.5,0.57955,10:30,35.0,0.5490196078431373,0.07843137254901966,False,0.0,False,2.0,2.0
1627,1628,2017-18,21700767,2018-02-02,ATL,BOS,16440,True,False,False,169.0,54.0,2.0,19.0,9.0,99.0,0.5306,07:30,41.0,0.5028280542986425,0.417420814479638,False,0.0,False,2.0,1.0
