Game_Date,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Total_Fouls,Avg_Win.,Win._Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars,Num_Internationals,Active_Internationals,jumpshots_made,layups_made,dunks_made,tipins_made,MVP_points,SMA_points,ROY_points,MIP_points,DPOY_points,All_NBA_points,All_Star_Points,Total_PER,Avg_PER,Avg_Allstar_Points,Total_Viewers
1516194000,0,0,176,16,6,21,24,92.5,0.53915,29,0.447145877,0.196617336,0,0,0,2,2,6,4,24.712766000000002,14.584420000000001,5.079151,1.38621075,76,4,3,78,41,378,32,29.32493548,14.66246774,16.0,17028
1516192200,0,0,169,32,15,1,1,91.0,0.48595,42,0.406976744,0.255813953,0,0,0,2,2,7,5,26.06382375,14.83416975,4.55361725,1.0305015,445,5,0,7,150,493,27,27.77812331,13.88906165,13.5,11115
1516194000,0,0,173,40,8,15,6,91.0,0.4875,34,0.393939394,0.12121212099999999,0,0,0,1,1,7,6,25.84158825,14.18473275,4.36068825,1.2016944999999999,0,0,0,5,0,1,21,23.02863636,23.02863636,21.0,6940
1516201200,0,0,153,40,10,15,15,90.5,0.63005,41,0.348837209,0.093023256,0,0,0,0,0,11,8,26.707502500000004,13.36433525,4.7853655,1.03190025,0,0,323,4,466,53,0,0.0,0.0,0.0,6719
1516190400,0,0,180,49,16,23,24,101.0,0.5667,41,0.486471861,0.163419913,0,0,0,3,3,5,4,26.7344375,14.1800745,4.28650475,0.97624475,0,1,0,0,0,1,57,67.87144376,22.62381459,19.0,12533
1516287600,0,0,185,29,5,0,14,93.0,0.44045,27,0.534090909,0.022727273,0,0,0,2,2,4,4,27.27833,13.965199499999999,3.5310115,1.1335475,209,0,0,505,2,537,49,36.34534167,18.17267083,24.5,8200
1516285800,0,0,169,38,13,19,18,91.0,0.5462,31,0.6723602479999999,0.083850932,0,0,0,3,3,7,6,26.259003000000003,14.649104999999999,5.0872225,1.075043,970,247,0,100,5,741,55,60.12544897,20.04181632,18.33333333,20571
1516276800,0,0,173,48,20,4,1,99.0,0.5001,43,0.450052854,0.309196617,0,0,0,2,2,9,7,25.85924575,15.4348285,4.63327075,1.078263,738,6,0,2,0,501,28,20.72762673,10.36381336,14.0,34007
1516276800,0,0,147,34,7,18,9,95.5,0.47975,40,0.627777778,0.255555556,0,0,0,3,2,12,8,26.192389499999997,13.42955725,4.25980325,0.98023025,4,4,582,43,213,404,40,39.77365714,19.88682857,20.0,28605
1516375800,0,0,177,27,8,8,13,95.0,0.49905,35,0.43712121200000004,0.192424242,0,0,0,1,1,7,5,25.32969975,15.238427,4.5566455,1.29575,2,4,3,549,1,105,25,18.08577778,18.08577778,25.0,17332
1516365000,0,0,160,51,10,2,6,91.0,0.4956,40,0.47323232299999995,0.235353535,0,0,0,1,1,4,3,26.213078,13.9752685,4.07390275,1.033894,0,19,0,51,0,0,17,13.4776875,13.4776875,17.0,15259
1516375800,0,0,180,53,6,7,2,102.0,0.5391,46,0.426767677,0.035353535,0,0,0,1,1,12,9,26.32875375,13.4763995,4.848611,1.130255,0,0,323,5,466,54,18,14.53045161,14.53045161,18.0,13537
1516363200,0,0,176,34,7,3,3,93.0,0.4105,32,0.6749241659999999,0.045500505999999996,0,0,0,3,3,13,12,26.55511475,13.894542000000001,3.87182225,1.27085175,38,65,0,21,0,404,62,55.31046332,18.43682111,20.66666667,26477
1516366800,0,0,162,53,0,17,10,95.0,0.58005,42,0.533591731,0.043927649000000006,0,0,0,3,3,5,4,26.487861,14.341664000000002,4.0079585,1.139846,0,1,0,46,1,7,56,63.79587927,21.26529309,18.66666667,11190
1516442400,1,0,172,44,17,14,16,102.0,0.51385,44,0.33661616200000005,0.082323232,0,0,0,0,0,8,5,26.8553375,13.7267835,4.084032499999999,1.060734,0,0,0,3,0,0,0,0.0,0.0,0.0,14407
1516460400,1,0,169,38,17,12,9,91.0,0.573,44,0.433333333,0.2,0,0,0,1,1,7,6,28.4793915,12.2138565,3.610233,0.9977135,207,1,1,0,1,432,31,35.48739474,35.48739474,31.0,6397
1516456800,1,0,164,70,17,17,12,104.0,0.561,53,0.461363636,0.12272727300000001,0,0,0,0,0,9,6,25.2710885,13.60117425,5.6576515,1.2452695,0,495,323,12,466,53,0,0.0,0.0,0.0,6759
1516449600,1,0,160,48,15,2,7,93.5,0.5438,44,0.44318181799999995,0.159090909,0,0,0,2,2,5,4,25.07095425,15.203261,4.63625425,1.06936275,445,5,0,10,150,493,45,44.14812146,22.07406073,22.5,8944
1516449600,1,0,177,33,9,10,1,96.5,0.5317,29,0.498191214,0.159173127,0,0,0,2,2,4,3,26.45304225,13.76037875,4.4359825,1.01666475,0,19,0,1,0,1,22,18.72683784,18.72683784,22.0,10648
1516437000,1,0,189,55,16,20,24,109.0,0.6115,41,0.58459596,0.058080808,0,0,0,4,4,6,5,25.8211,14.6452745,4.83342075,1.14475825,814,6,0,34,41,879,77,70.61208874,17.65302218,19.25,50393
1516456800,1,0,164,63,8,4,6,94.0,0.52725,50,0.660783366,0.08752417800000001,0,0,0,4,4,10,9,26.71180875,14.245482500000001,4.60111625,1.2637555,37,65,0,17,3,348,82,101.2768382,33.75894608,27.33333333,15249
1516536000,1,0,165,29,3,12,8,93.0,0.4758,29,0.580018501,0.11655874199999999,0,0,0,2,2,9,9,26.76090075,14.346389499999999,3.8505445,1.1437015,8,0,0,510,1,341,29,19.30524474,9.652622372,14.5,14475
1516514400,1,0,177,30,1,19,8,92.0,0.4912,37,0.514009662,0.450241546,0,0,0,2,2,11,10,25.80033525,14.466122,4.2250685,1.0447485,0,3,101,42,42,74,49,55.82836667,27.91418333,24.5,20609
1516626000,0,0,205,60,6,0,4,99.5,0.50965,60,0.46231884100000004,0.142028986,0,2,0,2,2,7,6,26.23307825,14.54761625,4.37059025,0.998505,445,5,0,8,150,493,78,71.95507961,35.977539799999995,39.0,16551
1516626000,0,0,163,27,4,3,9,92.0,0.52765,33,0.657114625,0.140316206,0,0,0,2,2,6,5,25.59127325,14.46202825,4.81633425,1.00585575,965,266,0,100,2,561,28,16.11862857,16.11862857,28.0,16893
1516635000,0,0,175,61,4,2,8,102.0,0.56205,49,0.568055556,0.11388888900000001,0,0,0,2,2,5,4,26.068424,14.01055125,5.5069465,1.37316375,5,495,0,9,3,180,11,19.03830303,19.03830303,11.0,13075
1516629600,0,0,168,59,4,2,3,94.5,0.47025,42,0.52173913,0.043478261,0,0,0,1,1,6,6,26.909435499999997,14.302648499999998,3.81269575,1.2267095,207,62,0,30,1,460,25,23.42507895,23.42507895,25.0,8196
1516624200,0,0,159,40,1,11,14,95.0,0.50735,39,0.35096618399999996,0.12415458900000001,0,0,0,0,0,11,8,26.180379000000002,13.674095000000001,4.83761925,1.06015225,0,0,323,5,466,53,0,0.0,0.0,0.0,6629
1516712400,0,0,173,57,12,11,1,93.5,0.5162,43,0.474098057,0.18223866800000002,0,0,0,2,2,4,3,25.91212275,14.05206125,4.340366,1.04678475,76,0,0,84,41,378,60,53.99038814,26.99519407,30.0,26257
1516721400,0,0,181,46,8,2,1,97.0,0.514,41,0.546484736,0.353839038,0,0,0,2,2,10,7,25.142979500000003,14.327948999999998,4.4064505,1.3266850000000001,0,7,104,84,42,74,46,51.54202796,25.77101398,23.0,33285
1516712400,0,0,166,47,8,8,12,95.5,0.5352,33,0.6125,0.025,0,0,0,3,3,10,9,26.633090999999997,14.404618,4.10855175,1.208151,744,6,0,5,0,737,68,70.71878659999999,23.57292887,22.66666667,40666
1516807800,0,0,172,61,7,14,11,101.0,0.48465,43,0.604166667,0.208333333,0,0,0,2,2,8,6,25.5299525,13.64379625,4.829821,1.2573415000000001,0,498,101,48,42,74,20,32.14103571,32.14103571,20.0,18749
1516795200,0,0,175,42,14,18,14,99.0,0.5294,35,0.447303315,0.128649184,0,0,0,1,1,10,8,26.608484000000004,13.43962375,4.334047,0.9687399999999999,4,1,481,5,171,330,22,20.24140625,20.24140625,22.0,14266
1516806000,0,0,166,43,0,13,9,94.0,0.6119,30,0.582283977,0.100738168,0,0,0,3,3,4,4,27.63008125,13.4214765,4.057942,1.28030475,212,0,0,1,4,612,47,65.11240323,32.55620161,23.5,11179
1516795200,0,0,172,49,3,3,5,100.0,0.4794,42,0.48285024200000004,0.12125603900000001,0,0,0,3,3,5,3,26.20688125,14.69815325,4.57357375,0.928307,445,5,0,6,150,494,55,44.81333651,14.93777884,18.33333333,12335
1516795200,0,0,164,54,19,34,15,99.0,0.5445,50,0.446808511,0.17021276600000002,0,0,0,1,1,5,5,25.89884075,14.672751500000002,4.41829025,1.25194725,2,0,0,506,1,105,21,36.44287879,36.44287879,21.0,3479
1516798800,0,0,165,39,11,13,23,94.5,0.4851,44,0.501109139,0.26308784399999996,0,0,0,1,1,8,8,25.828151000000002,14.10162275,4.04025725,1.234004,6,0,0,9,0,236,0,0.0,0.0,0.0,8053
1516797000,0,0,183,42,18,20,15,103.0,0.4739,43,0.496618357,0.38454106299999996,0,0,0,2,2,11,9,26.42017725,14.1753475,4.1812615,1.1684395,32,65,0,17,0,168,23,20.31461243,10.15730622,11.5,5482
1516795200,0,0,193,34,6,1,3,95.5,0.43785,31,0.44657210399999997,0.08463357,0,1,0,1,1,9,6,26.07686,13.699667999999999,4.5790295,1.121559,0,0,323,50,467,60,30,38.85425641,38.85425641,30.0,9587
1516894200,0,0,190,33,12,13,13,100.0,0.5712,32,0.705833333,0.171666667,0,0,0,6,6,6,5,27.4371105,13.749069500000001,5.3062005,1.19800625,76,0,0,1,34,778,118,146.06008219999998,29.21201644,23.6,29072
1516888800,0,0,162,48,13,7,12,99.0,0.64255,40,0.47406914899999997,0.073138298,0,0,0,1,1,10,8,26.4054435,14.766948499999998,4.45265975,1.2045540000000001,0,62,0,31,0,29,21,19.53685185,19.53685185,21.0,8625
1516883400,0,0,163,32,0,1,1,95.0,0.4756,40,0.436170213,0.276595745,0,0,0,1,1,6,6,26.83710825,13.586635500000002,4.36377225,1.09060725,0,19,0,1,0,0,23,23.35641935,23.35641935,23.0,14335
1516885200,0,0,173,45,14,8,9,98.5,0.5752,40,0.5638297870000001,0.021276596000000002,0,0,0,4,4,5,5,25.9143265,14.275942,4.681978,1.11745875,76,1,0,34,41,378,126,114.674559,28.66863975,31.5,26031
1516968000,0,0,167,57,9,4,11,100.5,0.54585,51,0.35545790899999996,0.115171138,0,0,0,1,1,6,4,26.8291405,13.877320499999998,4.287016,0.9905360000000001,0,0,0,1,0,1,29,28.86902857,28.86902857,29.0,9409
1516971600,0,0,172,40,23,9,25,97.5,0.50305,36,0.448369565,0.14673913,0,0,0,1,1,6,4,25.885081500000002,14.82277325,4.448544,1.0195670000000001,75,0,0,57,0,354,41,62.83863636,62.83863636,41.0,4899
1516971600,0,0,160,56,13,10,2,101.0,0.5711,49,0.6461609620000001,0.185938945,0,0,0,3,3,7,5,25.34511225,15.39980275,4.9539254999999995,0.9174979999999999,1410,252,0,105,152,1054,65,77.89310233,25.96436744,21.66666667,25419
1516969800,0,0,173,24,13,17,7,100.5,0.5921,26,0.564311594,0.045289855,0,0,0,3,3,7,6,26.43803375,15.299281500000001,4.31091525,1.0542975,740,6,0,505,1,606,61,68.37910283,22.79303428,20.33333333,34111
1516971600,0,0,161,47,8,7,9,98.0,0.54045,44,0.425531915,0.127659574,0,0,0,0,0,4,4,24.783923,14.3095075,5.16972875,1.316709,0,495,0,12,0,0,0,0.0,0.0,0.0,3627
1516971600,0,0,184,52,5,12,5,98.5,0.47285,48,0.37898936200000005,0.007978723,0,0,0,0,0,8,5,25.559074,14.3380155,4.48069425,1.31519475,0,4,3,46,0,0,0,0.0,0.0,0.0,18457
1516975200,0,0,179,35,4,14,22,98.0,0.47245,44,0.391369048,0.074404762,0,0,0,1,1,7,5,26.10733525,13.861198000000002,4.53635775,1.37349125,0,0,0,2,0,1,19,26.09,26.09,19.0,7939
1516973400,0,0,154,36,19,20,19,85.0,0.479,34,0.581363636,0.117272727,0,0,0,2,2,12,10,26.574167,13.44537175,4.20763475,1.10314875,10,1,481,8,171,566,36,42.81637304,21.40818652,18.0,15530
1516973400,0,0,168,40,8,7,14,92.0,0.5032,36,0.4375,0.208333333,0,0,0,1,1,7,6,28.4793915,12.2138565,3.610233,0.9977135,207,1,1,0,1,432,29,21.9015,21.9015,29.0,3697
1517061600,1,0,177,41,12,13,14,92.5,0.49075,31,0.487595038,0.240496198,0,0,0,2,2,5,4,26.88080775,14.16234525,4.344791000000001,1.10308125,5,0,0,51,3,180,37,49.64610756,24.82305378,18.5,6498
1517059800,1,0,169,50,4,7,4,96.0,0.51475,40,0.7551020409999999,0.081632653,0,0,0,6,6,9,7,26.898639000000003,13.3823145,4.629075,1.082184,71,3,101,40,73,672,143,146.692543,24.44875716,23.83333333,56477
1517056200,1,0,169,53,6,7,4,92.5,0.43455,39,0.494015957,0.136968085,0,0,0,2,2,4,3,26.45304225,13.76037875,4.4359825,1.01666475,0,19,0,1,0,1,35,21.09868823,10.54934411,17.5,11572
1517061600,1,0,166,34,8,8,2,92.0,0.47925,36,0.423681973,0.194302721,0,0,0,0,0,11,9,27.398010499999998,13.827159,4.41381375,0.947176,0,63,1,30,0,28,0,0.0,0.0,0.0,8022
1517054400,1,0,177,47,12,17,13,96.0,0.5474,40,0.530797101,0.105072464,0,0,0,3,3,4,3,25.905510500000002,13.998760999999998,4.4238995,1.19315675,76,0,0,80,42,385,69,86.31553584,28.77184528,23.0,25479
1517054400,1,0,164,51,17,8,2,94.0,0.5832,42,0.414242293,0.232739904,0,0,0,1,1,8,7,25.9870555,15.3766,4.3752635,1.0138135,2,0,0,507,1,105,24,20.41102564,20.41102564,24.0,12632
1517056200,1,0,174,35,16,21,25,94.0,0.5884,36,0.41666666700000005,0.25,0,0,0,2,1,7,6,26.591379999999997,14.316091,4.26654825,1.07843925,0,1,0,1,0,0,18,22.62803333,22.62803333,18.0,5904
1517137200,1,0,178,39,3,3,17,97.5,0.54555,37,0.531914894,0.127659574,0,0,0,3,3,6,4,26.3946345,14.7109965,4.15940125,1.1671455,738,6,0,46,1,508,62,87.86549165,29.28849722,20.66666667,26782
1517130000,1,0,181,43,11,3,9,103.0,0.5078,39,0.53125,0.0625,0,0,0,2,2,5,4,25.15453325,14.761249,5.3736495,1.21561875,445,500,0,14,150,493,25,25.45446341,25.45446341,25.0,13199
1517137200,1,0,184,58,10,14,12,103.5,0.52175,44,0.538342199,0.28501773,0,0,0,2,2,11,7,25.12391375,14.786579500000002,4.57792325,1.42290025,32,69,3,60,0,168,33,34.80596667,17.40298333,16.5,12437
1517128200,1,0,157,75,7,15,11,99.0,0.4957,50,0.535171515,0.37646548,0,0,0,1,1,6,4,25.240249,14.624526500000002,4.92567425,1.190385,965,247,0,100,2,561,27,23.49078947,23.49078947,27.0,16267
1517234400,0,0,184,31,11,2,1,93.0,0.53565,33,0.615306122,0.169387755,0,0,0,2,2,11,10,26.01022875,14.668023999999999,4.18439725,1.113945,0,65,101,70,42,102,37,40.88121453,20.44060726,18.5,19665
1517227200,0,0,166,31,1,3,9,93.0,0.53915,33,0.47833333299999997,0.123333333,0,0,0,2,2,5,4,26.76902075,14.4911785,4.17994025,0.93909475,2,0,0,505,1,106,48,47.49861158,23.74930579,24.0,10843
1517232600,0,0,161,35,5,14,7,88.0,0.48175,41,0.445714286,0.251428571,0,0,0,1,1,8,6,27.4509265,12.75891025,4.38817175,0.931584,0,20,1,1,0,0,13,15.83621429,15.83621429,13.0,6939
1517229000,0,0,162,34,3,3,5,96.0,0.54395,36,0.450549451,0.32967033,0,0,0,2,2,7,6,26.9777145,14.083472,4.68691425,1.1880465,5,0,0,2,3,180,39,47.70926736,23.85463368,19.5,11911
1517230800,0,0,162,45,2,8,12,91.0,0.4975,36,0.531702899,0.019927536000000003,0,0,0,2,1,10,6,25.73513475,14.45674025,5.04068175,1.01253825,79,1,481,10,171,684,31,32.52722222,32.52722222,31.0,16667
1517230800,0,0,165,54,17,16,11,97.5,0.5693,47,0.347083333,0.014166666999999999,0,0,0,0,0,4,4,24.966091,14.42798475,4.608003,1.34224975,0,0,0,5,0,0,0,0.0,0.0,0.0,2839
1517315400,0,0,175,41,20,17,16,97.0,0.49105,34,0.4,0.08,0,0,0,1,1,7,5,26.737551,13.89451475,3.935928,1.077868,0,0,0,51,0,1,28,35.12976667,35.12976667,28.0,7417
1517317200,0,0,177,60,4,5,11,104.0,0.55255,49,0.53125,0.145833333,0,0,0,3,3,6,2,26.3946345,14.7109965,4.15940125,1.1671455,738,6,0,46,1,508,42,50.16815789,16.7227193,14.0,36387
1517315400,0,0,166,50,6,2,5,90.0,0.53025,37,0.645636792,0.083726415,0,0,0,4,4,10,9,26.71180875,14.245482500000001,4.60111625,1.2637555,37,65,0,17,3,348,74,92.23798705,23.05949676,18.5,12814
1517317200,0,0,160,38,1,2,7,90.5,0.59365,37,0.510416667,0.4375,0,0,0,1,1,9,7,25.32846375,15.328375,4.8826475,0.95225125,965,247,0,101,2,561,60,59.24993478,59.24993478,60.0,11565
1517326200,0,0,183,48,5,19,8,98.5,0.4404,38,0.530612245,0.040816327,0,0,0,1,1,3,3,26.42915925,13.27842075,4.4581195,1.370106,207,495,0,8,1,432,28,36.50861111,36.50861111,28.0,9651
1517317200,0,0,174,36,1,5,11,99.5,0.54535,39,0.428571429,0.244897959,0,0,0,2,1,7,5,26.59094725,14.524410000000001,4.5013635,1.0022495,445,5,0,6,150,493,23,22.61941667,22.61941667,23.0,2754
1517412600,0,0,171,41,11,20,14,95.0,0.48435,47,0.323529412,0.019607843,0,0,0,0,0,8,6,27.09990225,12.9214085,4.49751175,1.11611325,0,1,1,1,0,0,0,0.0,0.0,0.0,6106
1517400000,0,0,164,59,7,20,22,101.0,0.57415,41,0.336734694,0.10204081599999999,0,0,0,0,0,9,5,24.75091175,15.373973999999999,4.879001000000001,1.3197155,0,4,3,46,0,0,0,0.0,0.0,0.0,11049
1517400000,0,0,152,46,2,9,4,88.0,0.5744,37,0.45818327299999995,0.18167266899999998,0,0,0,1,1,5,5,25.63309375,14.99628625,4.24262075,1.0801505,2,0,0,509,1,105,13,5.633314286,5.633314286,13.0,8286
1517401800,0,0,163,63,2,0,2,104.5,0.41965,45,0.585918367,0.011836735,0,0,0,3,2,6,5,26.12205525,14.56848175,4.5669575,1.1318675,738,25,0,1,0,501,42,29.2445743,14.62228715,21.0,32065
1517403600,0,0,170,41,5,16,30,96.5,0.44365,39,0.5784313729999999,0.254901961,0,0,0,3,2,11,9,26.58761775,13.5190215,4.0207805,1.142327,0,3,101,41,42,75,30,38.68141118,19.34070559,15.0,15087
1517490000,0,0,166,34,16,12,11,92.0,0.49395,28,0.688101656,0.093184444,0,0,0,2,2,10,9,26.102308999999998,14.298164499999999,4.357928500000001,1.08213925,971,247,0,104,2,797,44,47.57673847,23.78836924,22.0,24878
1517486400,0,0,172,51,0,6,2,98.0,0.48245,43,0.41469387799999996,0.109387755,0,0,0,1,1,4,2,25.5896945,14.40800125,4.09110675,1.1929985,0,0,0,50,1,7,14,19.73478571,19.73478571,14.0,23452
1517499000,0,0,195,34,15,15,3,101.5,0.57955,35,0.5490196079999999,0.078431373,0,0,0,2,2,7,7,25.58001525,14.924495,4.85709775,1.17347075,76,62,0,64,41,406,63,83.29894231,41.64947115,31.5,22271
1517574600,0,0,169,54,2,19,9,99.0,0.5306,41,0.502828054,0.417420814,0,0,0,2,1,10,8,26.439242999999998,13.716717000000001,4.00978875,1.07222425,0,3,101,41,42,74,17,27.53258621,27.53258621,17.0,16440
1517574600,0,0,174,43,2,0,3,96.0,0.4922,36,0.37269230799999997,0.014615385,0,0,0,0,0,6,2,25.29291275,14.70344225,4.321598000000001,1.262226,0,4,3,94,0,0,0,0.0,0.0,0.0,16835
1517580000,0,0,187,33,4,7,14,103.0,0.50555,38,0.558461538,0.036923077,0,0,0,4,3,5,3,25.38677025,14.79402075,4.969047,1.069521,521,5,0,40,191,871,74,50.07543713,16.69181238,24.66666667,21200
1517576400,0,0,165,43,0,0,2,93.5,0.45645,42,0.491153846,0.097692308,0,0,0,2,2,9,7,26.130363,14.546204500000002,4.801659,1.174635,75,0,0,8,0,355,46,40.018716600000005,20.009358300000002,23.0,17222
1517574600,0,0,172,54,22,21,25,93.0,0.5577,38,0.624313725,0.111372549,0,0,0,3,3,8,7,27.072544,13.513352,3.55228925,1.26069775,239,65,0,16,1,600,82,105.84891929999999,35.28297309,27.33333333,7853
1517580000,0,0,177,36,22,21,32,98.5,0.55775,46,0.39307692299999997,0.093846154,0,0,0,0,0,9,6,25.453256500000002,13.719651500000001,5.09592575,1.27081025,0,0,323,5,466,53,0,0.0,0.0,0.0,4275
1517646600,1,0,185,49,5,6,10,102.0,0.4642,38,0.426470588,0.147058824,0,0,0,0,0,6,5,25.946047,13.65386275,4.90406475,1.24585125,0,495,0,10,0,0,0,0.0,0.0,0.0,16452
1517670000,1,0,165,20,2,4,7,90.5,0.57275,33,0.310708899,0.006033183,0,0,0,0,0,10,8,28.35414825,12.56609225,4.1869515,0.87720325,0,1,1,0,0,0,0,0.0,0.0,0.0,6038
1517664600,1,0,180,32,26,28,32,100.5,0.50605,35,0.67,0.14,0,0,0,3,2,8,6,25.779442,15.2510565,4.81829925,0.99273525,1703,253,0,99,2,1062,27,39.81003226,19.90501613,13.5,38865
1517659200,1,0,175,24,4,1,4,96.0,0.5689,26,0.518846154,0.077692308,0,0,0,2,2,4,2,26.20646575,13.92196825,4.15743625,1.180266,0,19,0,47,1,7,56,71.55305952,35.77652976,28.0,17851
1517666400,1,0,196,33,13,14,11,101.5,0.50665,24,0.574509804,0.050980392,0,0,0,4,3,6,4,26.35545525,14.90430475,4.973472,1.1258175,450,5,0,7,153,673,90,102.85372650000001,34.28457551,30.0,8118
1517659200,1,0,166,49,5,1,8,96.0,0.4684,40,0.528686946,0.03696573,0,0,0,2,2,9,6,26.37910975,14.34003525,4.40999825,0.94929525,6,1,481,508,172,435,43,39.61188235,19.80594118,21.5,17194
1517666400,1,0,160,54,12,9,9,96.0,0.59535,46,0.5403050110000001,0.178649237,0,0,0,1,1,13,11,26.315316499999998,13.393289499999998,4.52818,1.1625645,6,0,323,9,466,289,31,36.02765714,36.02765714,31.0,10815
1517659200,1,0,162,40,9,18,17,92.0,0.54445,34,0.434313725,0.268627451,0,0,0,2,1,8,7,25.95247225,15.065496,4.481828,1.0509635,0,1,0,2,0,0,18,27.34887097,27.34887097,18.0,5368
1517756400,1,0,181,34,6,2,3,94.5,0.47565,28,0.361211901,0.145500726,0,0,0,1,1,9,6,26.83445775,13.815641500000002,4.27805125,1.16283325,0,0,0,2,0,1,22,22.1635625,22.1635625,22.0,9779
1517731200,1,0,173,42,11,8,5,98.5,0.54935,42,0.385497595,0.091749908,0,0,0,1,1,4,3,26.102018,13.922877,4.5453225,1.201194,0,0,0,1,0,1,18,9.925,9.925,18.0,8191
1517727600,1,0,175,43,2,3,4,102.0,0.5264,38,0.479097299,0.17388087300000002,0,0,0,2,2,6,3,24.712766000000002,14.584420000000001,5.079151,1.38621075,76,4,3,78,41,378,62,51.2895,25.64475,31.0,29793
1517756400,1,0,170,38,12,2,15,93.5,0.4509,43,0.519607843,0.333333333,0,0,0,2,2,9,8,25.42730775,14.54443875,4.2638985,1.20730075,32,65,0,20,0,168,24,23.056220800000002,11.528110400000001,12.0,5570
1517756400,1,0,176,31,16,4,1,92.5,0.4835,33,0.63733672,0.159288824,0,0,0,3,2,7,6,27.09160975,13.0547215,3.3808165,1.1644825,207,3,101,40,43,506,43,46.80049024,23.40024512,21.5,24318
1517839200,0,0,158,37,1,13,17,91.5,0.62845,31,0.48530479,0.08599419400000001,0,0,0,1,1,7,6,26.40012625,14.8286275,4.4616245,1.03225675,0,62,0,30,0,29,20,21.88766667,21.88766667,20.0,6658
1517842800,0,0,164,49,14,2,6,92.5,0.49675,38,0.326923077,0.038461537999999997,0,0,0,0,0,8,6,27.382461,13.41702375,4.03177875,1.032482,0,0,0,2,0,0,0,0.0,0.0,0.0,7448
1517844600,0,0,167,32,3,4,3,98.5,0.5295,39,0.415279319,0.189049205,0,0,0,0,0,8,7,26.91773425,12.80293125,5.0592375,1.0905725,0,496,1,8,0,0,0,0.0,0.0,0.0,9651
1517833800,0,0,177,54,1,6,2,98.0,0.50585,45,0.42064372899999997,0.25305216399999997,0,0,0,1,1,7,6,25.671077,14.64580025,4.63130575,1.0913834999999998,0,19,0,3,0,0,13,11.73013889,11.73013889,13.0,10548
1517832000,0,0,181,20,6,12,20,94.5,0.5194,28,0.518682945,0.056973733,0,0,0,2,2,3,1,27.23493075,13.3769145,3.3794975,1.2463955,207,0,0,46,2,439,37,40.59205263,20.29602632,18.5,13470
1517835600,0,0,182,30,6,13,24,101.5,0.60565,33,0.5,0.076923077,0,0,0,2,1,10,6,25.55811975,14.49492775,5.1241769999999995,0.99792325,445,5,323,10,616,546,15,8.824057143,8.824057143,15.0,8949
1517832000,0,0,162,42,9,12,9,94.5,0.5645,41,0.566239316,0.021367521,0,0,0,3,1,6,6,26.53126025,14.929948999999999,4.1594725,1.0269979999999999,2,1,0,505,1,105,21,11.73580556,11.73580556,21.0,9064
1517920200,0,0,163,37,21,23,20,96.0,0.53205,37,0.707264957,0.02991453,0,0,0,4,4,13,12,26.17333725,13.8787275,3.92399075,1.14793325,32,68,101,56,42,242,57,84.11876741,21.02969185,14.25,22178
1517918400,0,0,171,47,16,3,18,96.5,0.5316,40,0.447963801,0.280542986,0,0,0,2,1,9,7,25.85924575,15.4348285,4.63327075,1.078263,738,6,0,2,0,501,25,24.71166667,24.71166667,25.0,32463
1517920200,0,0,166,38,2,10,10,91.0,0.6154,31,0.548474946,0.393246187,0,0,0,1,1,6,4,25.87046475,14.65784325,4.3252445,0.89476175,965,247,0,149,2,561,36,35.46855882,35.46855882,36.0,10731
1517920200,0,0,162,34,16,25,26,97.0,0.50495,40,0.324020319,0.04426705400000001,0,0,0,0,0,6,5,25.693213500000002,14.38242825,4.349696499999999,1.13159175,0,0,0,5,0,0,0,0.0,0.0,0.0,2049
1517920200,0,0,171,42,4,13,14,100.0,0.4719,36,0.491809117,0.131766382,0,0,0,2,2,9,6,26.130363,14.546204500000002,4.801659,1.174635,75,0,0,8,0,355,33,52.83281299,26.41640649,16.5,9507
1517931000,0,0,170,64,13,22,20,105.0,0.53505,52,0.664570231,0.21802935,0,0,0,6,6,5,4,26.468425500000002,13.638785500000001,5.3017755,1.14170975,147,0,0,34,72,976,143,148.11817030000003,24.68636171,23.83333333,44871
1517931000,0,0,177,49,0,9,19,96.0,0.4808,39,0.368589744,0.07051282099999999,0,0,0,0,0,6,4,24.662697,14.670125500000001,4.92202775,1.55784925,0,4,3,45,0,0,0,0.0,0.0,0.0,10269
1517922000,0,0,174,32,10,10,13,92.0,0.56025,32,0.54245283,0.08490566,0,0,0,3,2,9,7,26.3445265,14.02893125,4.51656275,0.98644525,4,2,481,3,171,330,57,56.81024238,28.40512119,28.5,15489
1518004800,0,0,182,37,3,6,9,102.0,0.5275,32,0.42272727299999996,0.154545455,0,0,0,1,1,4,1,26.48565725,14.11778325,3.6663464999999995,1.069172,0,0,0,96,1,7,17,26.53766667,26.53766667,17.0,12957
1518006600,0,0,162,38,4,3,8,88.5,0.5558,33,0.643518519,0.212962963,0,0,0,2,2,6,5,25.59127325,14.46202825,4.81633425,1.00585575,965,266,0,100,2,561,71,76.20444152,38.10222076,35.5,16875
1518008400,0,0,181,35,2,2,2,96.0,0.6965,40,0.5920329670000001,0.03021978,0,1,0,4,3,7,7,26.789785,14.7555585,4.83784575,1.20105475,743,6,0,1,3,681,102,106.54145919999999,35.51381975,34.0,41846
